hora	latitude	longitude	velocidade_gps	altitude	tensao	corrente	velocidade
2023-11-08 16:13:58.696	-15.98934	-48.04575	1.235	0	47.56	61.03	27
2023-11-08 16:13:59.801	-15.98934	-48.04575	0.34	0	47.56	62.25	27
2023-11-08 16:14:00.802	-15.98934	-48.04575	0.44	0	47.26	74.46	27
2023-11-08 16:14:01.700	-15.98935	-48.04576	1.065	0	47.14	76.9	29
2023-11-08 16:14:02.698	-15.98936	-48.04577	1.566	0	47.86	51.26	27
2023-11-08 16:14:03.724	-15.98937	-48.04577	0.806	0	49.12	12.2	27
2023-11-08 16:14:04.720	-15.98938	-48.04577	0.363	0	49.54	-2.44	20
2023-11-08 16:14:05.836	-15.98938	-48.04578	0.493	0	49.6	-2.44	15
2023-11-08 16:14:06.776	-15.98939	-48.04578	0.538	0	49.72	-2.44	12
2023-11-08 16:14:07.788	-15.98939	-48.04578	0.622	0	49.66	-2.44	9
2023-11-08 16:14:08.776	-15.98939	-48.04578	0.036	0	48.52	30.51	8
2023-11-08 16:14:09.768	-15.98939	-48.04578	0.325	0	49.18	10.98	8
2023-11-08 16:14:10.786	-15.98940	-48.04578	0.192	0	48.94	20.75	6
2023-11-08 16:14:11.807	-15.98940	-48.04578	0.278	0	49	14.64	7
2023-11-08 16:14:12.798	-15.98940	-48.04578	0.349	0	48.7	29.29	12
2023-11-08 16:14:13.779	-15.98941	-48.04579	0.526	0	48.7	29.29	9
2023-11-08 16:14:14.814	-15.98941	-48.04579	0.189	0	48.52	29.29	11
2023-11-08 16:14:15.798	-15.98941	-48.04579	0.157	0	45.22	148.92	15
2023-11-08 16:14:16.875	-15.98941	-48.04579	0.219	0	45.34	144.04	20
2023-11-08 16:14:17.816	-15.98941	-48.04579	0.229	0	45.82	125.73	25
2023-11-08 16:14:18.799	-15.98942	-48.04579	0.041	0	46.24	107.42	27
2023-11-08 16:14:19.810	-15.98942	-48.04579	0.107	0	46.48	100.09	29
2023-11-08 16:14:20.813	-15.98942	-48.04579	0.236	0	46.6	90.33	30
2023-11-08 16:14:21.800	-15.98942	-48.04579	0.33	0	47.44	65.91	33
2023-11-08 16:14:22.835	-15.98942	-48.04579	0.696	0	47.02	79.34	33
2023-11-08 16:14:23.813	-15.98942	-48.04580	0.648	0	46.78	85.44	33
2023-11-08 16:14:24.801	-15.98942	-48.04580	0.351	0	46.84	85.44	32
2023-11-08 16:14:25.853	-15.98942	-48.04580	0.206	0	46.9	84.22	34
2023-11-08 16:14:26.834	-15.98942	-48.04580	0.205	0	48.04	34.17	34
2023-11-08 16:14:27.915	-15.98942	-48.04580	0.191	0	48.58	18.31	35
2023-11-08 16:14:28.874	-15.98941	-48.04580	0.185	0	49.42	-3.66	30
2023-11-08 16:14:29.859	-15.98941	-48.04580	0.174	0	49.54	-3.66	27
2023-11-08 16:14:30.839	-15.98941	-48.04580	0.237	0	49.54	-3.66	21
2023-11-08 16:14:31.839	-15.98941	-48.04580	0.157	0	49.6	-2.44	16
2023-11-08 16:14:32.945	-15.98941	-48.04580	0.184	0	49.66	-2.44	12
2023-11-08 16:14:33.835	-15.98941	-48.04581	0.291	0	49.66	-3.66	9
2023-11-08 16:14:34.854	-15.98940	-48.04581	0.371	0	49.72	-3.66	7
2023-11-08 16:14:35.908	-15.98940	-48.04582	0.269	0	49.78	-2.44	4
2023-11-08 16:14:36.903	-15.98940	-48.04582	0.301	0	48.82	17.08	6
2023-11-08 16:14:37.901	-15.98940	-48.04582	0.166	0	48.76	28.07	8
2023-11-08 16:14:38.875	-15.98940	-48.04582	0.237	0	48.64	34.17	9
2023-11-08 16:14:39.977	-15.98940	-48.04582	0.077	0	48.52	37.84	10
2023-11-08 16:14:40.910	-15.98940	-48.04582	0.209	0	45.64	157.47	13
2023-11-08 16:14:41.904	-15.98940	-48.04582	0.275	0	47.08	78.12	18
2023-11-08 16:14:42.894	-15.98940	-48.04583	0.28	0	47.08	75.68	22
2023-11-08 16:14:43.887	-15.98940	-48.04583	0.237	0	47.38	59.81	25
2023-11-08 16:14:44.881	-15.98940	-48.04583	0.287	0	47.38	63.47	28
2023-11-08 16:14:45.985	-15.98940	-48.04583	0.376	0	46.78	93.99	29
2023-11-08 16:14:46.876	-15.98940	-48.04583	0.29	0	47.8	41.5	34
2023-11-08 16:14:48.001	-15.98940	-48.04583	0.153	0	47.26	67.13	27
2023-11-08 16:14:48.984	-15.98940	-48.04583	0.213	0	47.44	63.47	31
2023-11-08 16:14:49.961	-15.98940	-48.04583	0.143	0	47.26	68.35	35
2023-11-08 16:14:50.944	-15.98940	-48.04583	0.168	0	47.2	69.58	29
2023-11-08 16:14:51.926	-15.98940	-48.04583	0.148	0	47.2	69.58	29
2023-11-08 16:14:52.912	-15.98940	-48.04583	0.155	0	47.38	59.81	31
2023-11-08 16:14:54.033	-15.98940	-48.04583	0.165	0	47.2	69.58	32
2023-11-08 16:14:54.933	-15.98940	-48.04583	0.165	0	47.74	47.6	34
2023-11-08 16:14:55.926	-15.98940	-48.04583	0.116	0	46	119.62	33
2023-11-08 16:14:56.939	-15.98940	-48.04584	0.112	0	47.98	37.84	40
2023-11-08 16:14:57.939	-15.98940	-48.04584	0.111	0	47.5	58.59	32
2023-11-08 16:14:59.067	-15.98940	-48.04584	0.164	0	47.74	48.82	31
2023-11-08 16:14:59.883	-15.98940	-48.04584	0.164	0	48.04	40.28	32
2023-11-08 16:15:00.924	-15.98940	-48.04584	0.135	0	48.4	21.97	28
2023-11-08 16:15:02.027	-15.98940	-48.04584	0.132	0	48.52	23.19	26
2023-11-08 16:15:03.014	-15.98940	-48.04584	0.091	0	48.34	32.95	27
2023-11-08 16:15:03.992	-15.98940	-48.04584	0.104	0	48.34	32.95	32
2023-11-08 16:15:04.969	-15.98940	-48.04584	0.111	0	47.56	57.37	31
2023-11-08 16:15:05.966	-15.98941	-48.04583	0.091	0	46.66	92.77	34
2023-11-08 16:15:06.950	-15.98941	-48.04583	0.065	0	46.72	86.66	43
2023-11-08 16:15:07.933	-15.98941	-48.04583	0.085	0	46.84	79.34	43
2023-11-08 16:15:08.927	-15.98940	-48.04583	0.094	0	47.02	70.8	38
2023-11-08 16:15:10.024	-15.98940	-48.04584	0.314	0	46.84	80.56	36
2023-11-08 16:15:11.006	-15.98940	-48.04584	0.618	0	47.2	64.69	32
2023-11-08 16:15:12.029	-15.98939	-48.04584	1.967	0	46.66	91.55	37
2023-11-08 16:15:12.916	-15.98938	-48.04584	2.333	0	46.78	83	31
2023-11-08 16:15:13.899	-15.98937	-48.04584	2.473	0	46.84	79.34	32
2023-11-08 16:15:14.882	-15.98936	-48.04584	2.043	0	46.96	74.46	33
2023-11-08 16:15:16.121	-15.98936	-48.04584	1.796	0	47.26	62.25	34
2023-11-08 16:15:17.131	-15.98934	-48.04582	2.172	0	47.44	57.37	36
2023-11-08 16:15:17.989	-15.98934	-48.04582	2.172	0	47.56	50.04	37
2023-11-08 16:15:19.008	-15.98934	-48.04581	2.197	0	47.68	47.6	39
2023-11-08 16:15:19.971	-15.98933	-48.04580	2.203	0	47.74	46.38	42
2023-11-08 16:15:20.949	-15.98933	-48.04579	1.417	0	47.8	45.16	41
2023-11-08 16:15:21.939	-15.98933	-48.04578	0.986	0	47.86	42.72	41
2023-11-08 16:15:22.923	-15.98933	-48.04577	1.043	0	47.92	41.5	43
2023-11-08 16:15:24.160	-15.98932	-48.04576	1.789	0	48.1	28.07	44
2023-11-08 16:15:24.957	-15.98931	-48.04575	2.04	0	48.58	14.64	47
2023-11-08 16:15:25.964	-15.98931	-48.04574	1.408	0	49	6.1	53
2023-11-08 16:15:26.952	-15.98931	-48.04573	1.659	0	49.36	-3.66	48
2023-11-08 16:15:27.950	-15.98930	-48.04573	0.699	0	49.42	-3.66	44
2023-11-08 16:15:29.185	-15.98930	-48.04572	1.278	0	49.48	-3.66	41
2023-11-08 16:15:30.184	-15.98930	-48.04571	2.087	0	49.54	-2.44	37
2023-11-08 16:15:31.128	-15.98929	-48.04570	2.552	0	49.54	-3.66	33
2023-11-08 16:15:32.012	-15.98928	-48.04569	3.304	0	49.6	-3.66	31
2023-11-08 16:15:32.932	-15.98927	-48.04567	4.75	0	49.6	-3.66	29
2023-11-08 16:15:33.921	-15.98925	-48.04564	5.917	0	49.66	-3.66	28
2023-11-08 16:15:35.026	-15.98923	-48.04562	6.623	0	49.66	-3.66	27
2023-11-08 16:15:36.010	-15.98921	-48.04559	6.904	0	49.66	-2.44	27
2023-11-08 16:15:37.157	-15.98918	-48.04556	7.56	0	49.72	-4.88	26
2023-11-08 16:15:38.144	-15.98916	-48.04553	7.871	0	49.72	-3.66	25
2023-11-08 16:15:38.899	-15.98914	-48.04550	7.709	0	49.36	6.1	26
2023-11-08 16:15:40.017	-15.98911	-48.04547	7.585	0	49.36	7.32	25
2023-11-08 16:15:40.996	-15.98909	-48.04544	7.604	0	49.3	9.76	21
2023-11-08 16:15:41.998	-15.98907	-48.04541	7.651	0	49.36	6.1	26
2023-11-08 16:15:43.011	-15.98905	-48.04539	7.174	0	49.3	6.1	25
2023-11-08 16:15:44.008	-15.98903	-48.04536	6.08	0	49.3	7.32	22
2023-11-08 16:15:45.238	-15.98901	-48.04534	4.861	0	49.42	4.88	26
2023-11-08 16:15:46.236	-15.98900	-48.04533	3.625	0	49.42	3.66	26
2023-11-08 16:15:47.227	-15.98899	-48.04532	2.566	0	49.36	6.1	25
2023-11-08 16:15:48.213	-15.98898	-48.04531	2.399	0	49.42	2.44	24
2023-11-08 16:15:49.195	-15.98898	-48.04529	2.48	0	49.48	1.22	29
2023-11-08 16:15:50.186	-15.98897	-48.04529	2.199	0	49.66	-3.66	23
2023-11-08 16:15:51.197	-15.98897	-48.04528	1.882	0	49.72	-3.66	18
2023-11-08 16:15:52.198	-15.98896	-48.04527	2.151	0	49.72	-3.66	16
2023-11-08 16:15:53.186	-15.98895	-48.04526	2.174	0	49.72	-3.66	13
2023-11-08 16:15:54.042	-15.98895	-48.04525	2.405	0	49.72	-2.44	10
2023-11-08 16:15:55.275	-15.98894	-48.04524	3.677	0	47.8	61.03	5
2023-11-08 16:15:56.205	-15.98892	-48.04522	6.372	0	47.98	47.6	9
2023-11-08 16:15:57.202	-15.98889	-48.04519	7.813	0	47.92	46.38	10
2023-11-08 16:15:58.182	-15.98887	-48.04516	8.65	0	46.54	96.43	13
2023-11-08 16:15:59.311	-15.98884	-48.04512	9.138	0	46.12	111.08	17
2023-11-08 16:15:59.946	-15.98881	-48.04509	9.552	0	46.96	79.34	24
2023-11-08 16:16:01.316	-15.98878	-48.04505	9.773	0	47.14	65.91	20
2023-11-08 16:16:02.209	-15.98875	-48.04502	9.742	0	47.98	40.28	19
2023-11-08 16:16:03.283	-15.98872	-48.04498	9.767	0	48.46	24.41	17
2023-11-08 16:16:04.261	-15.98869	-48.04495	9.839	0	49.3	-2.44	14
2023-11-08 16:16:05.269	-15.98866	-48.04491	10.064	0	49.36	-2.44	14
2023-11-08 16:16:06.254	-15.98862	-48.04487	10.043	0	49.42	-2.44	15
2023-11-08 16:16:07.238	-15.98859	-48.04484	9.487	0	49.48	-2.44	16
2023-11-08 16:16:08.227	-15.98857	-48.04481	8.706	0	49.48	-3.66	17
2023-11-08 16:16:09.296	-15.98854	-48.04477	7.595	0	48.88	18.31	16
2023-11-08 16:16:10.284	-15.98852	-48.04475	6.539	0	48.82	18.31	16
2023-11-08 16:16:11.276	-15.98851	-48.04473	4.963	0	48.88	17.08	19
2023-11-08 16:16:12.302	-15.98850	-48.04471	3.891	0	48.64	24.41	19
2023-11-08 16:16:13.284	-15.98849	-48.04470	2.932	0	48.82	12.2	20
2023-11-08 16:16:14.305	-15.98849	-48.04468	1.768	0	47.86	54.93	20
2023-11-08 16:16:15.288	-15.98849	-48.04468	1.206	0	47.08	69.58	24
2023-11-08 16:16:16.315	-15.98849	-48.04467	1.504	0	47.56	52.49	23
2023-11-08 16:16:17.326	-15.98849	-48.04466	2.004	0	47.8	45.16	27
2023-11-08 16:16:18.356	-15.98849	-48.04465	2.293	0	47.74	45.16	24
2023-11-08 16:16:19.346	-15.98849	-48.04464	2.772	0	48.58	19.53	26
2023-11-08 16:16:20.378	-15.98849	-48.04462	3.176	0	49	4.88	23
2023-11-08 16:16:21.376	-15.98849	-48.04460	4.803	0	49.3	-3.66	21
2023-11-08 16:16:22.315	-15.98849	-48.04457	5.967	0	49.36	-3.66	18
2023-11-08 16:16:23.309	-15.98848	-48.04454	6.632	0	49.42	-3.66	15
2023-11-08 16:16:24.370	-15.98848	-48.04451	7.099	0	49.48	-3.66	11
2023-11-08 16:16:25.365	-15.98847	-48.04447	7.298	0	49.54	-2.44	9
2023-11-08 16:16:26.346	-15.98846	-48.04444	7.639	0	47.92	43.94	6
2023-11-08 16:16:27.341	-15.98846	-48.04440	7.885	0	49.36	-3.66	10
2023-11-08 16:16:28.410	-15.98845	-48.04436	8.09	0	49.48	-2.44	9
2023-11-08 16:16:29.390	-15.98844	-48.04432	8.182	0	49.48	-3.66	4
2023-11-08 16:16:30.410	-15.98843	-48.04428	8.272	0	49.54	-2.44	2
2023-11-08 16:16:31.437	-15.98842	-48.04425	8.34	0	49.18	-3.66	1
2023-11-08 16:16:32.425	-15.98842	-48.04421	8.366	0	49.48	-3.66	5
2023-11-08 16:16:33.419	-15.98841	-48.04417	8.435	0	49.42	-1.22	3
2023-11-08 16:16:34.418	-15.98840	-48.04413	8.327	0	49.12	-3.66	1
2023-11-08 16:16:35.402	-15.98840	-48.04409	8.203	0	48.1	42.72	4
2023-11-08 16:16:36.388	-15.98839	-48.04405	8.548	0	47.92	47.6	2
2023-11-08 16:16:37.391	-15.98838	-48.04401	8.539	0	48.76	13.42	2
2023-11-08 16:16:38.388	-15.98838	-48.04397	8.269	0	48.82	21.97	4
2023-11-08 16:16:39.407	-15.98838	-48.04393	7.986	0	49.36	-3.66	1
2023-11-08 16:16:40.292	-15.98839	-48.04390	7.947	0	49.42	-3.66	1
2023-11-08 16:16:41.370	-15.98842	-48.04387	7.743	0	49.48	-3.66	1
2023-11-08 16:16:42.387	-15.98844	-48.04384	7.482	0	49.48	-3.66	0
2023-11-08 16:16:43.379	-15.98847	-48.04382	7.61	0	49.54	-3.66	0
2023-11-08 16:16:44.463	-15.98849	-48.04379	7.73	0	49.6	-3.66	0
2023-11-08 16:16:45.459	-15.98850	-48.04375	7.838	0	49.6	-2.44	0
2023-11-08 16:16:46.449	-15.98851	-48.04371	8.767	0	49.6	-2.44	0
2023-11-08 16:16:47.494	-15.98853	-48.04367	8.974	0	49.66	-3.66	0
2023-11-08 16:16:48.483	-15.98855	-48.04363	9.466	0	49.66	-3.66	0
2023-11-08 16:16:49.467	-15.98856	-48.04359	9.794	0	49.66	-2.44	0
2023-11-08 16:16:50.466	-15.98857	-48.04354	9.953	0	49.66	-3.66	0
2023-11-08 16:16:51.475	-15.98859	-48.04350	9.781	0	49.72	-3.66	0
2023-11-08 16:16:52.478	-15.98862	-48.04347	9.422	0	49.72	-2.44	0
2023-11-08 16:16:53.466	-15.98866	-48.04344	10.06	0	49.72	-3.66	0
2023-11-08 16:16:54.460	-15.98870	-48.04342	10.31	0	49.72	-3.66	0
2023-11-08 16:16:55.451	-15.98875	-48.04341	10.436	0	49.72	-3.66	0
2023-11-08 16:16:56.444	-15.98880	-48.04341	11.231	0	49.78	-3.66	0
2023-11-08 16:16:57.445	-15.98885	-48.04340	11.814	0	49.78	-2.44	0
2023-11-08 16:16:58.462	-15.98891	-48.04340	12.214	0	49.78	-2.44	0
2023-11-08 16:16:59.543	-15.98896	-48.04340	12.608	0	48.7	39.06	0
2023-11-08 16:17:00.527	-15.98902	-48.04340	12.858	0	49.54	-3.66	0
2023-11-08 16:17:01.540	-15.98908	-48.04339	13.081	0	49.66	-3.66	6
2023-11-08 16:17:02.526	-15.98914	-48.04339	13.381	0	49.72	-2.44	3
2023-11-08 16:17:03.455	-15.98921	-48.04339	13.628	0	48.28	47.6	4
2023-11-08 16:17:04.581	-15.98927	-48.04339	13.707	0	49.54	-3.66	1
2023-11-08 16:17:05.538	-15.98933	-48.04339	13.713	0	49.6	-2.44	4
2023-11-08 16:17:06.500	-15.98933	-48.04339	13.713	0	46.9	83	3
2023-11-08 16:17:07.501	-15.98940	-48.04339	13.403	0	49.42	-2.44	2
2023-11-08 16:17:08.487	-15.98946	-48.04339	13.1	0	49.48	-2.44	7
2023-11-08 16:17:09.479	-15.98951	-48.04339	12.667	0	49.54	-3.66	5
2023-11-08 16:17:10.535	-15.98957	-48.04339	11.585	0	49.6	-3.66	1
2023-11-08 16:17:11.522	-15.98962	-48.04340	10.837	0	49.6	-2.44	0
2023-11-08 16:17:12.510	-15.98966	-48.04343	9.677	0	49.66	-3.66	0
2023-11-08 16:17:13.523	-15.98968	-48.04346	9.554	0	48.28	58.59	0
2023-11-08 16:17:14.515	-15.98970	-48.04351	10.156	0	49.48	-3.66	0
2023-11-08 16:17:15.515	-15.98971	-48.04355	8.603	0	47.74	58.59	4
2023-11-08 16:17:16.486	-15.98972	-48.04359	8.326	0	49.36	-2.44	4
2023-11-08 16:17:17.477	-15.98974	-48.04362	7.546	0	47.8	56.15	7
2023-11-08 16:17:18.592	-15.98976	-48.04364	6.989	0	49.36	-2.44	4
2023-11-08 16:17:19.584	-15.98979	-48.04365	6.82	0	49.48	-3.66	7
2023-11-08 16:17:20.453	-15.98982	-48.04365	5.794	0	49.48	-2.44	1
2023-11-08 16:17:21.436	-15.98984	-48.04366	5.996	0	49.54	-2.44	0
2023-11-08 16:17:22.551	-15.98987	-48.04365	6.641	0	49.6	-3.66	0
2023-11-08 16:17:23.552	-15.98990	-48.04365	5.332	0	47.92	64.69	0
2023-11-08 16:17:24.472	-15.98993	-48.04365	6.329	0	49.48	-3.66	2
2023-11-08 16:17:25.590	-15.98996	-48.04365	6.523	0	49.54	-2.44	5
2023-11-08 16:17:26.589	-15.98999	-48.04365	6.398	0	49.6	-3.66	2
2023-11-08 16:17:27.492	-15.99002	-48.04365	6.337	0	46.54	113.52	1
2023-11-08 16:17:28.496	-15.99005	-48.04365	6.478	0	49.36	-3.66	4
2023-11-08 16:17:29.538	-15.99008	-48.04365	5.451	0	49.48	-3.66	5
2023-11-08 16:17:30.577	-15.99010	-48.04366	6.346	0	49.54	-3.66	4
2023-11-08 16:17:31.583	-15.99012	-48.04368	5.729	0	49.6	-3.66	2
2023-11-08 16:17:32.632	-15.99014	-48.04370	5.017	0	49.6	-2.44	0
2023-11-08 16:17:33.620	-15.99015	-48.04371	4.309	0	49.6	-2.44	0
2023-11-08 16:17:34.628	-15.99015	-48.04373	3.054	0	49.66	-3.66	0
2023-11-08 16:17:35.630	-15.99016	-48.04374	1.377	0	49.66	-2.44	0
2023-11-08 16:17:36.675	-15.99016	-48.04374	1.377	0	49.66	-2.44	0
2023-11-08 16:17:37.535	-15.99016	-48.04375	3.035	0	49.48	7.32	0
2023-11-08 16:17:38.694	-15.99016	-48.04376	2.906	0	49.66	-3.66	2
2023-11-08 16:17:39.552	-15.99016	-48.04378	3.543	0	49.54	-2.44	2
2023-11-08 16:17:40.540	-15.99016	-48.04380	4.557	0	47.8	42.72	1
2023-11-08 16:17:41.545	-15.99016	-48.04382	4.465	0	49.54	-2.44	2
2023-11-08 16:17:42.765	-15.99017	-48.04385	5.137	0	49.6	-2.44	0
2023-11-08 16:17:43.754	-15.99017	-48.04387	4.812	0	49.66	-3.66	0
2023-11-08 16:17:44.755	-15.99017	-48.04389	4.395	0	49.66	-3.66	0
2023-11-08 16:17:45.491	-15.99017	-48.04391	4.215	0	49.66	-3.66	0
2023-11-08 16:17:46.607	-15.99018	-48.04393	3.924	0	49.66	-3.66	0
2023-11-08 16:17:47.728	-15.99018	-48.04394	1.91	0	49.72	-2.44	0
2023-11-08 16:17:48.724	-15.99019	-48.04396	3.951	0	49.72	-2.44	0
2023-11-08 16:17:49.569	-15.99021	-48.04397	4.688	0	49.72	-3.66	0
2023-11-08 16:17:50.570	-15.99023	-48.04399	4.414	0	49.6	-3.66	0
2023-11-08 16:17:51.810	-15.99025	-48.04400	4.81	0	49.72	-2.44	1
2023-11-08 16:17:52.813	-15.99027	-48.04400	5.291	0	49.72	-2.44	0
2023-11-08 16:17:53.580	-15.99030	-48.04401	5.241	0	49.72	-3.66	0
2023-11-08 16:17:54.731	-15.99032	-48.04402	6.177	0	49.72	-3.66	0
2023-11-08 16:17:55.813	-15.99035	-48.04402	6.337	0	49.78	-3.66	0
2023-11-08 16:17:56.803	-15.99038	-48.04402	6.127	0	49.72	-3.66	0
2023-11-08 16:17:57.787	-15.99041	-48.04403	6.786	0	49.72	-3.66	0
2023-11-08 16:17:58.773	-15.99044	-48.04404	7.211	0	49.78	-3.66	0
2023-11-08 16:17:59.760	-15.99047	-48.04405	6.718	0	49.78	-3.66	0
2023-11-08 16:18:00.765	-15.99051	-48.04406	7.367	0	49.78	-2.44	0
2023-11-08 16:18:01.811	-15.99054	-48.04406	7.326	0	49.78	-2.44	0
2023-11-08 16:18:02.549	-15.99057	-48.04407	6.326	0	49.78	-2.44	0
2023-11-08 16:18:03.859	-15.99060	-48.04407	5.848	0	49.78	-2.44	0
2023-11-08 16:18:04.742	-15.99062	-48.04408	4.798	0	49.66	-3.66	2
2023-11-08 16:18:05.499	-15.99064	-48.04408	3.987	0	49.72	-3.66	2
2023-11-08 16:18:06.763	-15.99066	-48.04408	2.979	0	47.26	89.11	1
2023-11-08 16:18:07.776	-15.99067	-48.04408	1.899	0	49.6	-3.66	3
2023-11-08 16:18:08.830	-15.99068	-48.04408	3.094	0	49.66	-2.44	0
2023-11-08 16:18:09.829	-15.99069	-48.04409	2.425	0	49.72	-2.44	0
2023-11-08 16:18:10.815	-15.99070	-48.04409	1.208	0	49.72	-3.66	0
2023-11-08 16:18:11.802	-15.99070	-48.04408	0.391	0	49.72	-2.44	1
2023-11-08 16:18:12.797	-15.99070	-48.04408	0.35	0	49.72	-2.44	0
2023-11-08 16:18:13.903	-15.99070	-48.04408	1.114	0	49.78	-3.66	0
2023-11-08 16:18:14.903	-15.99070	-48.04409	1.225	0	49.78	-2.44	0
2023-11-08 16:18:15.906	-15.99070	-48.04409	0.971	0	49.78	-3.66	0
2023-11-08 16:18:16.886	-15.99070	-48.04409	0.295	0	49.78	-3.66	0
2023-11-08 16:18:17.867	-15.99071	-48.04409	0.297	0	49.78	-3.66	0
2023-11-08 16:18:18.851	-15.99071	-48.04410	0.674	0	49.78	-2.44	0
2023-11-08 16:18:19.850	-15.99071	-48.04409	1.102	0	48.64	35.4	1
2023-11-08 16:18:20.867	-15.99071	-48.04409	0.321	0	49.6	1.22	2
2023-11-08 16:18:21.935	-15.99071	-48.04409	0.314	0	49.6	-3.66	2
2023-11-08 16:18:22.927	-15.99071	-48.04409	0.432	0	49.66	-2.44	1
2023-11-08 16:18:23.906	-15.99071	-48.04409	0.552	0	49.66	-2.44	0
2023-11-08 16:18:24.908	-15.99071	-48.04410	0.568	0	49.72	-3.66	0
2023-11-08 16:18:25.903	-15.99071	-48.04410	0.453	0	49.72	-3.66	0
2023-11-08 16:18:26.961	-15.99071	-48.04410	0.498	0	49.66	-2.44	0
2023-11-08 16:18:27.895	-15.99071	-48.04410	0.44	0	49.6	-2.44	0
2023-11-08 16:18:28.895	-15.99071	-48.04410	0.153	0	49.66	-2.44	0
2023-11-08 16:18:29.904	-15.99071	-48.04410	0.368	0	49.72	-2.44	0
2023-11-08 16:18:30.897	-15.99071	-48.04410	0.417	0	49.72	-3.66	0
2023-11-08 16:18:31.889	-15.99071	-48.04410	0.222	0	49.72	-2.44	0
2023-11-08 16:18:32.947	-15.99071	-48.04410	0.696	0	49.72	-2.44	0
2023-11-08 16:18:33.956	-15.99071	-48.04410	0.594	0	49.78	-3.66	0
2023-11-08 16:18:34.983	-15.99071	-48.04410	0.453	0	49.6	-2.44	1
2023-11-08 16:18:35.968	-15.99071	-48.04410	0.377	0	49.72	-2.44	1
2023-11-08 16:18:36.975	-15.99071	-48.04410	0.328	0	49.42	-2.44	1
2023-11-08 16:18:37.979	-15.99071	-48.04410	0.137	0	49.66	-3.66	2
2023-11-08 16:18:38.916	-15.99071	-48.04410	0.207	0	49.66	-2.44	0
2023-11-08 16:18:39.915	-15.99071	-48.04409	0.342	0	49.72	-2.44	0
2023-11-08 16:18:40.927	-15.99072	-48.04409	0.136	0	49.72	-3.66	0
2023-11-08 16:18:41.914	-15.99072	-48.04409	0.091	0	49.72	-3.66	0
2023-11-08 16:18:42.924	-15.99071	-48.04409	0.92	0	49.72	-3.66	0
2023-11-08 16:18:43.932	-15.99071	-48.04408	0.491	0	49.72	-2.44	0
2023-11-08 16:18:45.010	-15.99071	-48.04407	0.564	0	49.72	-2.44	0
2023-11-08 16:18:46.005	-15.99071	-48.04407	0.113	0	48.76	23.19	2
2023-11-08 16:18:46.982	-15.99071	-48.04407	1.381	0	46.78	101.31	4
2023-11-08 16:18:48.048	-15.99070	-48.04407	0.861	0	47.98	40.28	7
2023-11-08 16:18:49.039	-15.99070	-48.04406	0.668	0	48.28	23.19	11
2023-11-08 16:18:50.063	-15.99070	-48.04406	1.697	0	47.08	68.35	13
2023-11-08 16:18:50.966	-15.99069	-48.04406	1.085	0	48.58	12.2	14
2023-11-08 16:18:52.018	-15.99069	-48.04406	0.323	0	48.46	23.19	13
2023-11-08 16:18:53.045	-15.99069	-48.04406	0.223	0	48.04	35.4	11
2023-11-08 16:18:54.038	-15.99069	-48.04406	0.057	0	46.48	97.65	17
2023-11-08 16:18:55.029	-15.99069	-48.04407	0.069	0	46.84	81.78	20
2023-11-08 16:18:56.017	-15.99069	-48.04407	0.046	0	46.48	67.13	30
2023-11-08 16:18:57.014	-15.99070	-48.04408	1.4	0	47.74	42.72	31
2023-11-08 16:18:58.092	-15.99069	-48.04409	1.019	0	49.12	-3.66	27
2023-11-08 16:18:58.999	-15.99069	-48.04408	0.448	0	49.18	-2.44	21
2023-11-08 16:18:59.992	-15.99069	-48.04408	0.639	0	49.24	-3.66	17
2023-11-08 16:19:01.068	-15.99069	-48.04408	0.784	0	48.82	12.2	16
2023-11-08 16:19:02.083	-15.99069	-48.04409	1.08	0	48.64	15.86	13
2023-11-08 16:19:03.079	-15.99069	-48.04409	0.596	0	48.64	19.53	18
2023-11-08 16:19:04.070	-15.99069	-48.04410	0.692	0	48.7	14.64	11
2023-11-08 16:19:05.057	-15.99069	-48.04410	1.062	0	48.28	31.73	11
2023-11-08 16:19:06.032	-15.99069	-48.04410	0.087	0	48.94	-2.44	13
2023-11-08 16:19:07.032	-15.99069	-48.04409	0.965	0	49.3	-3.66	12
2023-11-08 16:19:08.021	-15.99069	-48.04410	0.434	0	49.36	-3.66	7
2023-11-08 16:19:09.043	-15.99069	-48.04409	0.241	0	49.36	-3.66	4
2023-11-08 16:19:10.030	-15.99069	-48.04409	0.541	0	48.22	34.17	1
2023-11-08 16:19:11.036	-15.99070	-48.04408	0.3	0	49.18	-3.66	6
2023-11-08 16:19:12.152	-15.99070	-48.04408	0.866	0	49.36	-3.66	4
2023-11-08 16:19:13.045	-15.99070	-48.04408	0.111	0	49.42	-3.66	0
2023-11-08 16:19:14.054	-15.99069	-48.04409	0.079	0	49.42	-3.66	0
2023-11-08 16:19:15.166	-15.99070	-48.04409	0.046	0	49.48	-3.66	0
2023-11-08 16:19:16.143	-15.99070	-48.04409	0.073	0	49.48	-3.66	0
2023-11-08 16:19:17.127	-15.99070	-48.04410	0.062	0	49.54	-3.66	0
2023-11-08 16:19:18.109	-15.99070	-48.04410	0.055	0	49.54	-3.66	0
2023-11-08 16:19:19.086	-15.99070	-48.04411	0.014	0	49.54	-3.66	0
