hora;latitude;longitude;velocidade_gps;altitude;tensao;corrente;velocidade;acel_x;acel_y;acel_z;gyro_x;gyro_y;gyro_z
2023-11-08 16:21:34.701;-15.99026;-48.04401;75;0;49.9;-3.66;0;6.15789;-0.213084;8.08282;0.00333078;0.0259801;0.0149219
2023-11-08 16:21:35.680;-15.99026;-48.04401;22;0;49.9;-3.66;0;6.17225;-0.186748;7.96311;0.00786064;0.0219832;0.0122573
2023-11-08 16:21:36.549;-15.99026;-48.04401;28;0;49.9;-2.44;0;6.16507;-0.160412;8.02536;0.00173201;0.0257136;0.014389
2023-11-08 16:21:37.731;-15.99026;-48.04401;62;0;49.9;-3.66;0;6.25126;-0.184354;7.91523;0.00546248;0.0198515;0.0149219
2023-11-08 16:21:38.601;-15.99026;-48.04401;53;0;49.9;-3.66;0;6.22253;-0.162806;8.00382;0.00492956;0.0267795;0.0183859
2023-11-08 16:21:39.619;-15.99026;-48.04401;54;0;49.96;-3.66;0;6.22971;-0.134075;7.99903;0.00652833;0.023049;0.0123905
2023-11-08 16:21:40.674;-15.99026;-48.04400;0.01;0;49.96;-3.66;0;6.19141;-0.227449;8.04931;0.00492956;0.0209173;0.0127902
2023-11-08 16:21:41.667;-15.99026;-48.04400;26;0;49.9;-3.66;0;6.18183;-0.124498;8.04931;0.00506279;0.0218499;0.0154548
2023-11-08 16:21:42.655;-15.99026;-48.04400;97;0;49.9;-3.66;0;6.18662;-0.169988;7.95593;0.00746095;0.0231822;0.012657
2023-11-08 16:21:43.760;-15.99026;-48.04400;41;0;49.9;-3.66;0;5.63834;0.960075;8.50899;0.00293109;0.0452986;0.0149219
2023-11-08 16:21:44.670;-15.99026;-48.04400;14;0;48.76;25.63;0;6.83784;-0.148441;8.32703;-0.000666156;0.033974;0.00466309
2023-11-08 16:21:45.651;-15.99026;-48.04400;35;0;47.8;67.13;1;4.93684;0.641646;10.0628;0.181061;-0.0182527;-0.0897979
2023-11-08 16:21:46.638;-15.99026;-48.04400;55;0;49.6;-3.66;8;6.5673;-0.749385;7.12036;-0.0524931;0.0450322;0.0150551
2023-11-08 16:21:47.624;-15.99026;-48.04400;23;0;49.66;-3.66;7;6.14352;-0.306458;7.79552;0.0131899;0.0313093;0.0131899
2023-11-08 16:21:48.605;-15.99026;-48.04400;9;0;49.66;-4.88;2;6.06451;-0.059855;8.17859;0.00586217;0.0253139;0.0125237
2023-11-08 16:21:49.596;-15.99026;-48.04400;48;0;49.72;-3.66;0;6.05015;-0.198719;8.03973;0.00706126;0.0375712;0.0153216
2023-11-08 16:21:50.643;-15.99026;-48.04400;2;0;49.72;-3.66;0;6.25365;-0.191536;7.54652;0.00985911;0.0371715;0.0217167
2023-11-08 16:21:51.696;-15.99026;-48.04400;22;0;49.72;-3.66;0;5.95199;-0.011971;8.12592;0.00812711;0.0250475;0.0167871
2023-11-08 16:21:52.681;-15.99026;-48.04400;19;0;49.72;-3.66;1;6.24887;-0.177171;8.04931;0.00626187;0.0246478;0.0135896
2023-11-08 16:21:53.656;-15.99026;-48.04400;42;0;49.78;-3.66;0;6.20577;-0.186748;8.04691;0.00133231;0.026513;0.0155881
2023-11-08 16:21:54.642;-15.99026;-48.04400;38;0;49.78;-3.66;0;6.19859;-0.215478;8.04691;0.00319755;0.0217167;0.014389
2023-11-08 16:21:55.643;-15.99026;-48.04399;45;0;49.78;-3.66;0;6.08845;-0.203507;8.0924;0.00772741;0.0207841;0.0158545
2023-11-08 16:21:56.777;-15.99026;-48.04399;44;0;49.78;-3.66;0;6.26802;-0.196325;7.98466;0.00586217;0.0201179;0.0147887
2023-11-08 16:21:57.644;-15.99026;-48.04399;38;0;49.78;-3.66;0;6.17943;-0.198719;8.06607;0.00652833;0.0246478;0.010392
2023-11-08 16:21:58.879;-15.99026;-48.04399;24;0;49.78;-3.66;1;6.24887;-0.160412;8.10437;0.00812711;0.0189188;0.0135896
2023-11-08 16:21:59.644;-15.99026;-48.04399;45;0;49.78;-3.66;1;6.30872;-0.131681;8.01818;0.00719449;0.0302435;0.0157213
2023-11-08 16:22:00.884;-15.99026;-48.04399;148;0;49.78;-3.66;1;6.06212;0.0383072;8.15705;0.00373047;0.0258469;0.0166539
2023-11-08 16:22:01.649;-15.99026;-48.04399;31;0;49.78;-3.66;1;6.22253;-0.148441;7.94157;0.00812711;0.0245145;0.0146554
2023-11-08 16:22:02.643;-15.99026;-48.04399;27;0;49.78;-4.88;1;6.1531;-0.177171;7.99424;0.00666156;0.0238484;0.0141225
2023-11-08 16:22:03.889;-15.99026;-48.04399;14;0;49.78;-3.66;0;6.20577;-0.136469;8.02536;0.0063951;0.0234487;0.0158545
2023-11-08 16:22:04.902;-15.99026;-48.04399;4;0;49.78;-4.88;0;6.23929;-0.191536;7.95114;0.00373047;0.0231822;0.0185191
2023-11-08 16:22:05.675;-15.99026;-48.04399;3;0;49.78;-4.88;0;6.21295;-0.0790087;7.97748;0.0063951;0.0238484;0.0125237
2023-11-08 16:22:06.672;-15.99026;-48.04399;15;0;49.78;-3.66;0;6.22014;-0.205901;8.02058;0.00626187;0.0214502;0.0158545
2023-11-08 16:22:07.689;-15.99026;-48.04399;31;0;49.78;-3.66;0;6.24887;-0.150835;7.95593;0.00786064;0.0243813;0.0157213
2023-11-08 16:22:08.921;-15.99026;-48.04398;46;0;49.84;-3.66;0;6.21056;-0.0837971;8.04691;0.00506279;0.0267795;0.0127902
2023-11-08 16:22:09.725;-15.99026;-48.04398;31;0;49.84;-3.66;0;6.23929;-0.172383;7.94875;0.00626187;0.0210505;0.0158545
2023-11-08 16:22:10.719;-15.99026;-48.04398;47;0;49.84;-3.66;0;6.17943;-0.158017;8.01339;0.00226493;0.0245145;0.0145222
2023-11-08 16:22:11.702;-15.99026;-48.04398;13;0;49.84;-3.66;0;6.24887;-0.122104;7.91044;0.00706126;0.023049;0.0150551
2023-11-08 16:22:12.696;-15.99026;-48.04398;21;0;49.84;-3.66;0;6.19619;-0.191536;7.91523;0.00466309;0.024781;0.012657
2023-11-08 16:22:13.695;-15.99026;-48.04398;101;0;49.84;-3.66;0;6.23211;-0.227449;7.97748;0.00413017;0.0237152;0.0153216
2023-11-08 16:22:14.945;-15.99026;-48.04398;88;0;49.84;-3.66;0;6.13634;-0.191536;8.13789;-0.00373047;0.029977;0.0231822
2023-11-08 16:22:15.955;-15.99026;-48.04398;69;0;49.84;-3.66;0;6.20577;-0.136469;8.02776;0.00546248;0.0219832;0.00972588
2023-11-08 16:22:16.913;-15.99026;-48.04398;55;0;49.84;-3.66;0;6.25126;-0.196325;7.96551;-0.000133231;0.0249142;0.0165207
2023-11-08 16:22:17.889;-15.99026;-48.04398;18;0;49.84;-3.66;0;6.18422;-0.325611;7.90565;0.00866003;0.0226493;0.0125237
2023-11-08 16:22:18.876;-15.99026;-48.04398;15;0;49.84;-3.66;0;6.20816;-0.143652;7.95833;0.00452986;0.0190521;0.0113247
2023-11-08 16:22:19.976;-15.99026;-48.04398;6;0;49.84;-4.88;0;6.18183;-0.251391;8.13789;0.0153216;0.0163874;0.00626187
2023-11-08 16:22:20.739;-15.99026;-48.04398;13;0;49.84;-3.66;0;6.22971;-0.122104;7.99903;0.00612864;0.0242481;0.0155881
2023-11-08 16:22:21.892;-15.99026;-48.04398;83;0;49.84;-3.66;0;6.24408;-0.181959;8.00621;0.00599541;0.0246478;0.0170536
2023-11-08 16:22:22.775;-15.99026;-48.04398;8;0;49.84;-3.66;0;6.22971;-0.110133;7.98227;0.000266462;0.0241149;0.0170536
2023-11-08 16:22:23.895;-15.99026;-48.04398;179;0;49.84;-2.44;0;6.27281;-0.0933739;7.96072;0.00666156;0.0201179;0.013856
2023-11-08 16:22:25.005;-15.99026;-48.04397;34;0;49.84;-3.66;0;6.24168;-0.162806;7.99663;0.00652833;0.0253139;0.0139893
2023-11-08 16:22:26.005;-15.99026;-48.04397;76;0;49.84;-4.88;0;6.1938;-0.148441;7.90565;0.000532925;0.024781;0.012657
2023-11-08 16:22:27.015;-15.99026;-48.04397;44;0;49.84;-3.66;0;6.23929;-0.153229;8.0517;0.00919296;0.0235819;0.0146554
2023-11-08 16:22:27.903;-15.99026;-48.04397;28;0;49.84;-3.66;0;6.24647;-0.129287;8.04931;0.00599541;0.023049;0.0134564
2023-11-08 16:22:28.907;-15.99026;-48.04397;53;0;49.84;-4.88;0;6.24887;-0.146046;7.97748;0.00319755;0.0258469;0.0150551
2023-11-08 16:22:29.929;-15.99026;-48.04397;72;0;49.84;-4.88;0;6.24408;-0.124498;7.98706;0.00559571;0.0253139;0.0133231
2023-11-08 16:22:31.041;-15.99026;-48.04397;92;0;49.84;-3.66;0;6.31112;-0.186748;7.99663;0.00559571;0.0227825;0.0123905
2023-11-08 16:22:32.036;-15.99026;-48.04397;0.04;0;49.84;-3.66;0;6.18662;-0.150835;7.9679;0.00719449;0.0218499;0.00919296
2023-11-08 16:22:33.029;-15.99026;-48.04397;29;0;49.84;-4.88;0;6.24408;-0.129287;7.93438;0.00359724;0.024781;0.0118576
2023-11-08 16:22:34.016;-15.99026;-48.04397;26;0;49.84;-3.66;0;6.26323;-0.220267;8.00382;0.00666156;0.0209173;0.0129234
2023-11-08 16:22:34.917;-15.99026;-48.04397;21;0;49.84;-3.66;1;6.20577;-0.155623;7.87932;0.00333078;0.0242481;0.00959265
2023-11-08 16:22:35.968;-15.99026;-48.04398;78;0;49.84;-4.88;0;6.26563;-0.225055;8.02297;0.00626187;0.0266462;0.0153216
2023-11-08 16:22:36.945;-15.99026;-48.04398;45;0;49.84;-3.66;0;6.26802;-0.160412;7.96311;0.00386371;0.0231822;0.0147887
2023-11-08 16:22:38.063;-15.99026;-48.04398;65;0;49.84;-3.66;0;6.2752;-0.162806;7.99663;0.00492956;0.0221164;0.00985911
2023-11-08 16:22:38.939;-15.99026;-48.04398;58;0;49.84;-4.88;0;6.26084;-0.136469;8.03015;0.00119908;0.0233155;0.0159877
2023-11-08 16:22:40.064;-15.99025;-48.04398;42;0;49.84;-3.66;0;6.15789;-0.112527;8.06846;0.00399694;0.0223828;0.0139893
2023-11-08 16:22:40.957;-15.99025;-48.04398;0.03;0;49.84;-3.66;0;6.26084;-0.234632;7.95114;0.00586217;0.0223828;0.0123905
2023-11-08 16:22:41.970;-15.99025;-48.04398;65;0;49.84;-3.66;0;6.28239;-0.174777;7.88411;0.00279786;0.0211838;0.0117243
2023-11-08 16:22:43.064;-15.99025;-48.04398;95;0;49.84;-4.88;0;6.16507;-0.21069;8.03973;0.00706126;0.0245145;0.0130567
2023-11-08 16:22:44.044;-15.99025;-48.04398;12;0;49.9;-3.66;0;6.19619;-0.272939;7.95354;0.00439663;0.0258469;0.013856
2023-11-08 16:22:45.062;-15.99025;-48.04398;21;0;49.84;-4.88;0;6.16986;-0.172383;8.01339;0.00492956;0.0253139;0.0158545
2023-11-08 16:22:46.041;-15.99025;-48.04398;11;0;49.84;-3.66;0;6.26323;-0.217872;7.96551;0.00559571;0.0205176;0.0135896
2023-11-08 16:22:47.026;-15.99025;-48.04398;107;0;49.84;-4.88;0;6.16267;-0.189142;7.9679;0.00532925;0.0226493;0.0119908
2023-11-08 16:22:48.032;-15.99025;-48.04398;63;0;49.9;-4.88;0;6.12676;-0.174777;8.03255;0.00626187;0.0229158;0.017853
2023-11-08 16:22:49.064;-15.99025;-48.04398;36;0;49.9;-3.66;0;6.18422;-0.0981623;8.03973;0.00346401;0.0251807;0.0149219
2023-11-08 16:22:50.041;-15.99025;-48.04398;55;0;49.9;-4.88;0;6.20577;-0.179565;7.97269;0.00812711;0.0203844;0.0107917
2023-11-08 16:22:51.018;-15.99025;-48.04398;15;0;49.9;-4.88;0;6.22732;-0.1652;7.9679;0.00626187;0.0226493;0.013856
2023-11-08 16:22:52.008;-15.99025;-48.04398;35;0;49.9;-4.88;0;6.18422;-0.153229;7.92481;0.00466309;0.0222496;0.0149219
2023-11-08 16:22:53.016;-15.99025;-48.04398;26;0;49.9;-3.66;0;6.26563;-0.167594;8.08761;0.000399694;0.0201179;0.0145222
2023-11-08 16:22:54.006;-15.99025;-48.04398;108;0;49.9;-4.88;0;6.22971;-0.158017;8.04452;0.00293109;0.0205176;0.0139893
2023-11-08 16:22:55.131;-15.99025;-48.04398;28;0;49.9;-3.66;0;6.15789;-0.131681;7.98706;0.00452986;0.023049;0.0119908
2023-11-08 16:22:56.063;-15.99025;-48.04398;46;0;49.9;-3.66;0;6.18183;-0.174777;8.10677;0.0042634;0.023049;0.0162542
2023-11-08 16:22:57.038;-15.99025;-48.04398;171;0;49.9;-3.66;0;6.15789;-0.174777;8.15226;0.00746095;0.0185191;0.0135896
2023-11-08 16:22:58.055;-15.99025;-48.04398;64;0;49.9;-3.66;0;6.30154;-0.11971;8.0948;0.00826034;0.0182527;0.0111914
2023-11-08 16:22:59.092;-15.99025;-48.04398;279;0;49.9;-3.66;0;6.26802;-0.179565;8.1355;0.00826034;0.0246478;0.0123905
2023-11-08 16:23:00.070;-15.99025;-48.04398;54;0;49.9;-3.66;0;6.24647;-0.124498;7.95593;0.000666156;0.0219832;0.0151884
2023-11-08 16:23:01.059;-15.99025;-48.04398;24;0;49.9;-4.88;0;6.22492;-0.208296;7.91523;0.00266462;0.0234487;0.0157213
2023-11-08 16:23:02.072;-15.99025;-48.04398;47;0;49.9;-4.88;0;6.20338;-0.189142;7.95593;0.00253139;0.0227825;0.0154548
2023-11-08 16:23:03.175;-15.99025;-48.04398;39;0;49.9;-3.66;0;6.12916;-0.117316;8.011;0.00319755;0.0229158;0.0151884
2023-11-08 16:23:04.183;-15.99025;-48.04398;98;0;49.9;-3.66;0;6.25844;-0.19393;8.04691;0.00373047;0.024781;0.0154548
2023-11-08 16:23:05.187;-15.99025;-48.04398;34;0;49.9;-3.66;0;6.26563;-0.117316;8.02058;0.00599541;0.0223828;0.0142557
2023-11-08 16:23:06.189;-15.99025;-48.04398;14;0;49.9;-2.44;0;6.34224;-0.203507;8.07085;0.00652833;0.0183859;0.0135896
2023-11-08 16:23:07.122;-15.99025;-48.04398;121;0;49.9;-4.88;0;6.21295;-0.181959;7.94157;0.00306432;0.0267795;0.0151884
2023-11-08 16:23:08.106;-15.99025;-48.04398;76;0;49.9;-3.66;0;6.28717;-0.213084;7.9679;0.00359724;0.0235819;0.0137228
2023-11-08 16:23:09.183;-15.99025;-48.04398;78;0;49.9;-3.66;0;6.21774;-0.179565;8.03734;0.00239816;0.0223828;0.0146554
2023-11-08 16:23:10.177;-15.99025;-48.04399;0.22;0;49.9;-3.66;0;6.20816;-0.198719;7.98227;0.00559571;0.0235819;0.0158545
2023-11-08 16:23:11.159;-15.99025;-48.04399;11;0;49.9;-3.66;0;6.14113;-0.117316;8.00621;0.00293109;0.0246478;0.0107917
2023-11-08 16:23:12.155;-15.99025;-48.04399;0.26;0;49.9;-3.66;0;6.24408;-0.150835;8.01579;0.00692802;0.0238484;0.0150551
2023-11-08 16:23:13.151;-15.99025;-48.04399;203;0;49.9;-3.66;0;6.23929;-0.184354;7.97987;0.00279786;0.0227825;0.0173201
2023-11-08 16:23:14.133;-15.99025;-48.04399;152;0;49.9;-3.66;0;6.22971;-0.1652;8.04452;0.00199847;0.0251807;0.012124
2023-11-08 16:23:15.129;-15.99025;-48.04399;108;0;49.9;-3.66;0;6.27281;-0.208296;7.94636;0.00186524;0.0234487;0.0146554
2023-11-08 16:23:16.128;-15.99026;-48.04399;39;0;49.9;-3.66;0;6.18662;-0.0981623;7.9679;0.00439663;0.0226493;0.0135896
2023-11-08 16:23:17.243;-15.99026;-48.04399;376;0;49.9;-3.66;0;6.22253;-0.129287;8.10437;0.00532925;0.0219832;0.0114579
2023-11-08 16:23:18.129;-15.99026;-48.04399;84;0;49.9;-3.66;0;6.26802;-0.138864;8.01579;0.0042634;0.0257136;0.0107917
2023-11-08 16:23:19.174;-15.99026;-48.04399;64;0;49.9;-4.88;0;6.20816;-0.150835;7.99663;0.00239816;0.0258469;0.0151884
2023-11-08 16:23:20.154;-15.99025;-48.04399;216;0;49.9;-3.66;0;6.20816;-0.217872;8.07085;0.00786064;0.0227825;0.00932619
2023-11-08 16:23:21.137;-15.99025;-48.04400;119;0;49.9;-3.66;0;6.25605;-0.1652;7.93438;0.00293109;0.0219832;0.0115911
2023-11-08 16:23:22.264;-15.99025;-48.04400;74;0;49.9;-3.66;0;6.24887;-0.184354;8.11874;0.00532925;0.0262466;0.014389
2023-11-08 16:23:23.140;-15.99025;-48.04400;12;0;49.9;-3.66;0;6.24647;-0.148441;8.02776;0.00253139;0.0222496;0.0145222
2023-11-08 16:23:24.256;-15.99025;-48.04400;62;0;49.9;-3.66;0;6.20338;-0.181959;7.98227;0.00586217;0.0221164;0.0149219
2023-11-08 16:23:25.187;-15.99025;-48.04401;21;0;49.9;-4.88;0;6.26563;-0.167594;7.93917;0.00359724;0.0241149;0.0115911
2023-11-08 16:23:26.167;-15.99025;-48.04401;26;0;49.9;-3.66;0;6.16746;-0.184354;7.89129;0.00333078;0.0225161;0.0158545
2023-11-08 16:23:27.277;-15.99024;-48.04401;42;0;49.9;-3.66;0;6.26563;-0.0790087;7.87214;0.00826034;0.0159877;0.00839357
2023-11-08 16:23:28.162;-15.99024;-48.04401;38;0;49.9;-4.88;0;6.30633;-0.248997;8.06607;0.0118576;0.0209173;0.00985911
2023-11-08 16:23:29.198;-15.99024;-48.04402;169;0;49.9;-3.66;0;6.16986;-0.167594;8.10437;0.00532925;0.0223828;0.0133231
2023-11-08 16:23:30.195;-15.99024;-48.04402;1.372;0;49.9;-3.66;0;6.19619;-0.251391;7.96551;0.00706126;0.0226493;0.0167871
2023-11-08 16:23:31.263;-15.99023;-48.04401;2.442;0;49.9;-3.66;0;6.24408;-0.167594;8.02297;0.0042634;0.0217167;0.0130567
2023-11-08 16:23:32.134;-15.99022;-48.04401;1.136;0;49.9;-3.66;0;6.27041;-0.225055;7.8865;0.00173201;0.0249142;0.0169204
2023-11-08 16:23:33.246;-15.99022;-48.04401;131;0;49.9;-3.66;0;6.17225;-0.184354;8.0517;0.00133231;0.017853;0.0125237
2023-11-08 16:23:34.224;-15.99022;-48.04401;81;0;49.9;-3.66;0;5.13077;1.09176;9.08121;0.0042634;0.035173;0.00599541
2023-11-08 16:23:35.189;-15.99022;-48.04401;154;0;49.78;-3.66;0;6.5673;-0.4956;7.72609;-0.00559571;0.0229158;0.0159877
2023-11-08 16:23:36.300;-15.99022;-48.04401;156;0;49.84;-4.88;1;5.76045;-0.416591;7.5968;0.10059;0.04783;-0.0287779
2023-11-08 16:23:37.329;-15.99022;-48.04401;153;0;49.84;-3.66;0;6.26323;0.023942;7.94875;0.0226493;0.0122573;0.00786064
2023-11-08 16:23:38.196;-15.99022;-48.04401;51;0;49.78;-3.66;1;5.82509;0.907402;8.77475;-0.0125237;0.0330413;0.0227825
2023-11-08 16:23:39.170;-15.99022;-48.04401;59;0;47.86;56.15;0;5.44681;1.05345;7.45794;-0.0106585;0.0628851;0.00959265
2023-11-08 16:23:40.277;-15.99022;-48.04401;181;0;48.28;34.17;7;5.62877;-0.409408;7.33344;0.10019;0.0722113;-0.0133231
2023-11-08 16:23:41.269;-15.99022;-48.04401;125;0;48.34;29.29;7;6.17465;0.567426;7.84101;-0.0594211;0.000932619;-0.0177198
2023-11-08 16:23:42.247;-15.99022;-48.04401;298;0;47.86;45.16;8;6.7301;-0.706289;8.45393;0.166806;-0.0290444;-0.0816708
2023-11-08 16:23:43.259;-15.99022;-48.04401;411;0;47.38;56.15;9;7.80989;-3.32076;8.24802;0.109116;0.112314;-0.202511
2023-11-08 16:23:44.276;-15.99022;-48.04401;183;0;47.32;54.93;11;3.93607;0.802058;7.9703;-0.0711455;0.104587;-0.103121
2023-11-08 16:23:45.265;-15.99022;-48.04402;1.117;0;47.98;30.51;12;6.24408;0.0311246;8.88728;-0.0706126;0.101789;-0.13523
2023-11-08 16:23:46.269;-15.99022;-48.04402;605;0;47.62;45.16;12;4.44364;-0.0550666;9.59357;-0.0291776;-0.0227825;-0.0945942
2023-11-08 16:23:47.201;-15.99022;-48.04402;154;0;47.26;56.15;12;6.75644;-4.11563;7.99424;0.0406355;-0.0286447;-0.131632
2023-11-08 16:23:48.232;-15.99022;-48.04402;155;0;47.26;54.93;10;5.85861;0.316035;10.4722;0.204243;-0.0678147;-0.104054
2023-11-08 16:23:49.239;-15.99022;-48.04402;127;0;47.62;39.06;11;4.80037;0.804452;9.90481;-0.279253;-0.0675482;0.0402358
2023-11-08 16:23:50.246;-15.99022;-48.04402;248;0;47.86;32.95;11;11.0397;-1.92494;9.64863;-0.723046;-0.0796723;-0.129101
2023-11-08 16:23:51.220;-15.99022;-48.04403;1.134;0;48.7;10.98;15;3.97437;-2.7246;4.94403;0.00479632;0.0951271;-0.0215835
2023-11-08 16:23:52.195;-15.99022;-48.04403;202;0;49.06;-3.66;20;6.46913;-1.85311;3.33752;-0.185325;0.141092;-0.0951271
2023-11-08 16:23:53.175;-15.99022;-48.04403;0.24;0;49.18;-4.88;17;5.66947;0.363919;9.06924;0.101922;-0.116311;0.13483
2023-11-08 16:23:54.179;-15.99022;-48.04403;198;0;49.24;-3.66;16;3.86185;-1.68073;10.3789;-0.0606202;-0.0632848;0.051294
2023-11-08 16:23:55.183;-15.99022;-48.04403;45;0;49.24;-3.66;11;5.64792;-0.153229;6.99825;0.033441;0.0624855;0.0660827
2023-11-08 16:23:56.307;-15.99022;-48.04403;0.12;0;49.3;-3.66;10;6.21295;-0.682347;7.80031;0.0171868;0.0289112;-0.0153216
2023-11-08 16:23:57.295;-15.99022;-48.04403;58;0;49.3;-4.88;7;5.4085;-1.12527;12.1147;0.170003;-0.115911;0.0355727
2023-11-08 16:23:58.416;-15.99022;-48.04403;42;0;49.36;-4.88;4;6.85939;-1.23062;8.011;-0.0695467;0.0246478;0.0129234
2023-11-08 16:23:59.161;-15.99022;-48.04402;92;0;49.36;-3.66;3;5.66708;-0.0909797;8.66222;0.0451654;0.012124;0.00346401
2023-11-08 16:24:00.291;-15.99022;-48.04402;72;0;48.04;35.4;2;5.533;-0.366313;7.83143;0.0125237;0.00652833;0.0932619
2023-11-08 16:24:01.291;-15.99022;-48.04402;195;0;48.94;1.22;9;4.72855;-0.931344;7.27837;0.175732;0.0127902;0.0662159
2023-11-08 16:24:02.406;-15.99022;-48.04402;51;0;48.1;29.29;10;5.62398;-2.67193;6.88094;0.138161;0.0366386;0.181461
2023-11-08 16:24:03.401;-15.99022;-48.04403;868;0;48.16;26.85;14;5.4516;-1.21625;8.50899;0.150152;-0.00892649;0.240882
2023-11-08 16:24:04.133;-15.99021;-48.04404;2.339;0;48.7;9.76;15;5.70538;-0.634463;8.16662;0.149086;0.055291;0.223962
2023-11-08 16:24:05.233;-15.99021;-48.04404;132;0;47.86;34.17;14;7.04614;-0.802058;8.51378;0.163475;-0.00572894;0.14349
2023-11-08 16:24:06.218;-15.99021;-48.04404;516;0;47.5;41.5;16;5.17866;-1.01514;7.83143;0.0992573;0.00772741;0.16081
2023-11-08 16:24:07.238;-15.99021;-48.04404;134;0;46.48;90.33;14;8.00142;-2.01592;9.42358;0.0470306;-0.0258469;0.0889985
2023-11-08 16:24:08.242;-15.99021;-48.04404;752;0;45.7;113.52;21;6.60081;-0.00718261;11.1402;0.0834028;0.0269127;0.0262466
2023-11-08 16:24:09.235;-15.99021;-48.04404;108;0;46.06;95.21;21;3.68707;0.112527;5.38217;-0.0402358;0.0474303;-0.03917
2023-11-08 16:24:10.468;-15.99021;-48.04404;0.2;0;46.3;85.44;29;5.56412;-2.35111;9.12909;-0.0923292;-0.00386371;0.0269127
2023-11-08 16:24:11.465;-15.99021;-48.04404;18;0;46.42;81.78;27;11.3413;1.14682;7.35978;0.191853;0.00386371;-0.0158545
2023-11-08 16:24:12.460;-15.99021;-48.04404;9;0;46.48;80.56;34;6.63194;0.713472;8.35576;0.0358392;0.0162542;0.00532925
2023-11-08 16:24:13.459;-15.99021;-48.04404;31;0;46.54;75.68;29;3.93128;0.658405;6.63673;-0.0358392;0.0313093;-0.0333078
2023-11-08 16:24:14.273;-15.99021;-48.04405;448;0;46.66;70.8;28;10.6542;-2.90177;9.42118;0.0174533;0.0365054;-0.0699464
2023-11-08 16:24:15.337;-15.99021;-48.04405;82;0;46.84;65.91;26;4.83629;-0.493206;5.06374;-0.0475636;0.0559571;-0.093928
2023-11-08 16:24:16.311;-15.99021;-48.04405;63;0;46.54;75.68;31;6.15789;1.94409;7.65905;-0.0402358;-0.07834;-0.166939
2023-11-08 16:24:17.295;-15.99021;-48.04405;0.11;0;46.6;74.46;26;6.72292;1.29766;7.34541;-0.258469;-0.012124;-0.279786
2023-11-08 16:24:18.279;-15.99021;-48.04404;77;0;45.52;122.07;35;5.00628;2.3535;5.18823;-0.151617;0.137228;-0.367452
2023-11-08 16:24:19.510;-15.99021;-48.04404;178;0;46.84;65.91;26;6.89291;-1.11809;5.36062;-0.286714;0.0114579;-0.134697
2023-11-08 16:24:20.292;-15.99021;-48.04404;206;0;46.66;65.91;25;6.43083;0.0861913;11.9088;-0.0470306;-0.00519602;-0.0245145
2023-11-08 16:24:21.285;-15.99021;-48.04404;63;0;47.08;56.15;32;5.9041;1.56341;5.77242;-0.010925;-0.0149219;0.0830031
2023-11-08 16:24:22.524;-15.99021;-48.04404;221;0;46.6;72.02;26;5.91128;0.76375;12.6534;0.17027;-0.100723;0.137894
2023-11-08 16:24:23.525;-15.99022;-48.04404;42;0;46.72;74.46;29;3.15795;0.600945;9.86172;0.167605;87;0.188123
2023-11-08 16:24:24.535;-15.99022;-48.04403;251;0;45.22;130.61;32;4.63757;-1.89621;8.01579;0.263931;0.0243813;0.323086
2023-11-08 16:24:25.530;-15.99022;-48.04403;0.03;0;45.46;117.18;33;4.63278;2.34392;9.4547;0.168271;-0.0205176;0.251274
2023-11-08 16:24:26.295;-15.99022;-48.04403;82;0;48.4;9.76;29;3.56257;-1.14203;6.31112;0.0433002;0.0848683;0.168804
2023-11-08 16:24:27.525;-15.99022;-48.04403;51;0;45.16;130.61;30;5.70538;1.67355;7.33344;0.123639;0.0361057;-0.0326417
2023-11-08 16:24:28.499;-15.99023;-48.04403;31;0;45.64;109.86;26;8.53533;-1.13006;5.67665;0.00999234;0.0901975;-0.0177198
2023-11-08 16:24:29.475;-15.99023;-48.04403;0.01;0;45.82;102.53;27;2.55461;0.440533;6.63433;-0.0507611;-0.0335743;0.051827
2023-11-08 16:24:30.465;-15.99023;-48.04402;2;0;46;95.21;29;4.38618;0.778116;7.89368;-0.0242481;-0.0314426;0.0506279
2023-11-08 16:24:31.467;-15.99023;-48.04402;28;0;46;92.77;29;8.00861;-1.58496;10.2687;0.0246478;0.0123905;0.0635513
2023-11-08 16:24:32.486;-15.99023;-48.04402;78;0;46;93.99;30;8.19535;1.01993;10.9726;0.0895314;-0.0515605;0.014389
2023-11-08 16:24:33.498;-15.99023;-48.04402;48;0;46;93.99;32;11.8633;-1.75734;7.06289;-0.032242;0.110582;-0.0764747
2023-11-08 16:24:34.531;-15.99023;-48.04402;45;0;46;92.77;30;3.83551;2.16675;8.81306;0.029977;0.102455;0.0471639
2023-11-08 16:24:35.505;-15.99023;-48.04402;38;0;45.94;95.21;34;8.92798;-1.29766;8.28873;0.161077;-0.0520934;0.00612864
2023-11-08 16:24:36.479;-15.99023;-48.04402;46;0;46;93.99;34;4.61602;0.47884;6.1507;0.0905972;0.0166539;0.0331746
2023-11-08 16:24:37.496;-15.99024;-48.04402;82;0;46;92.77;29;7.09402;-0.0215478;12.0835;-0.0209173;-0.116577;-0.00799387
2023-11-08 16:24:38.491;-15.99024;-48.04402;81;0;46;93.99;31;7.60877;0.658405;10.8362;-0.0215835;0.000932619;0.03917
